timestamp, power.draw.instant [W], clocks.current.sm [MHz]
2023/08/30 15:34:16.475, 77.09 W, 1755 MHz
2023/08/30 15:34:16.478, 77.09 W, 1755 MHz
2023/08/30 15:34:16.482, 77.09 W, 1755 MHz
2023/08/30 15:34:16.485, 77.09 W, 1755 MHz
2023/08/30 15:34:16.492, 77.09 W, 1755 MHz
2023/08/30 15:34:16.495, 77.09 W, 1755 MHz
2023/08/30 15:34:16.498, 77.09 W, 1755 MHz
2023/08/30 15:34:16.502, 77.09 W, 1755 MHz
2023/08/30 15:34:16.505, 77.09 W, 1755 MHz
2023/08/30 15:34:16.512, 77.09 W, 1755 MHz
2023/08/30 15:34:16.515, 77.09 W, 1755 MHz
2023/08/30 15:34:16.518, 77.09 W, 1755 MHz
2023/08/30 15:34:16.522, 77.67 W, 1755 MHz
2023/08/30 15:34:16.526, 77.67 W, 1755 MHz
2023/08/30 15:34:16.543, 77.67 W, 1755 MHz
2023/08/30 15:34:16.546, 77.67 W, 1755 MHz
2023/08/30 15:34:16.552, 77.67 W, 1755 MHz
2023/08/30 15:34:16.555, 77.67 W, 1755 MHz
2023/08/30 15:34:16.558, 77.67 W, 1755 MHz
2023/08/30 15:34:16.561, 77.67 W, 1755 MHz
2023/08/30 15:34:16.565, 77.67 W, 1755 MHz
2023/08/30 15:34:16.572, 77.67 W, 1755 MHz
2023/08/30 15:34:16.575, 77.67 W, 1755 MHz
2023/08/30 15:34:16.578, 77.67 W, 1755 MHz
2023/08/30 15:34:16.582, 77.67 W, 1755 MHz
2023/08/30 15:34:16.585, 77.67 W, 1755 MHz
2023/08/30 15:34:16.592, 77.67 W, 1755 MHz
2023/08/30 15:34:16.595, 77.67 W, 1755 MHz
2023/08/30 15:34:16.598, 77.67 W, 1755 MHz
2023/08/30 15:34:16.602, 77.67 W, 1755 MHz
2023/08/30 15:34:16.605, 77.67 W, 1755 MHz
2023/08/30 15:34:16.612, 77.67 W, 1755 MHz
2023/08/30 15:34:16.615, 77.67 W, 1755 MHz
2023/08/30 15:34:16.619, 77.67 W, 1755 MHz
2023/08/30 15:34:16.622, 77.68 W, 1755 MHz
2023/08/30 15:34:16.626, 77.68 W, 1755 MHz
2023/08/30 15:34:16.640, 77.68 W, 1755 MHz
2023/08/30 15:34:16.644, 77.68 W, 1755 MHz
2023/08/30 15:34:16.647, 77.68 W, 1755 MHz
2023/08/30 15:34:16.652, 77.68 W, 1755 MHz
2023/08/30 15:34:16.656, 77.68 W, 1755 MHz
2023/08/30 15:34:16.659, 77.68 W, 1755 MHz
2023/08/30 15:34:16.662, 77.68 W, 1755 MHz
2023/08/30 15:34:16.665, 77.68 W, 1755 MHz
2023/08/30 15:34:16.672, 77.68 W, 1755 MHz
2023/08/30 15:34:16.675, 77.68 W, 1755 MHz
2023/08/30 15:34:16.683, 77.68 W, 1755 MHz
2023/08/30 15:34:16.686, 77.68 W, 1755 MHz
2023/08/30 15:34:16.692, 77.68 W, 1755 MHz
2023/08/30 15:34:16.700, 77.68 W, 1755 MHz
2023/08/30 15:34:16.703, 77.68 W, 1755 MHz
2023/08/30 15:34:16.707, 77.68 W, 1755 MHz
2023/08/30 15:34:16.712, 77.68 W, 1755 MHz
2023/08/30 15:34:16.715, 77.68 W, 1755 MHz
2023/08/30 15:34:16.719, 77.68 W, 1755 MHz
2023/08/30 15:34:16.723, 77.09 W, 1755 MHz
2023/08/30 15:34:16.746, 77.09 W, 1755 MHz
2023/08/30 15:34:16.752, 77.09 W, 1755 MHz
2023/08/30 15:34:16.756, 77.09 W, 1755 MHz
2023/08/30 15:34:16.760, 77.09 W, 1755 MHz
2023/08/30 15:34:16.764, 77.09 W, 1755 MHz
2023/08/30 15:34:16.768, 77.09 W, 1755 MHz
2023/08/30 15:34:16.773, 77.09 W, 1755 MHz
2023/08/30 15:34:16.776, 77.09 W, 1755 MHz
2023/08/30 15:34:16.780, 77.09 W, 1755 MHz
2023/08/30 15:34:16.784, 77.09 W, 1755 MHz
2023/08/30 15:34:16.788, 77.09 W, 1755 MHz
2023/08/30 15:34:16.793, 77.09 W, 1755 MHz
2023/08/30 15:34:16.800, 77.09 W, 1755 MHz
2023/08/30 15:34:16.804, 77.09 W, 1755 MHz
2023/08/30 15:34:16.808, 77.09 W, 1755 MHz
2023/08/30 15:34:16.813, 77.09 W, 1755 MHz
2023/08/30 15:34:16.816, 77.09 W, 1755 MHz
2023/08/30 15:34:16.819, 77.09 W, 1755 MHz
2023/08/30 15:34:16.823, 77.08 W, 1755 MHz
2023/08/30 15:34:16.827, 77.08 W, 1755 MHz
2023/08/30 15:34:16.840, 77.08 W, 1755 MHz
2023/08/30 15:34:16.843, 77.08 W, 1755 MHz
2023/08/30 15:34:16.847, 77.08 W, 1755 MHz
2023/08/30 15:34:16.852, 77.08 W, 1755 MHz
2023/08/30 15:34:16.855, 77.08 W, 1755 MHz
2023/08/30 15:34:16.858, 77.08 W, 1755 MHz
2023/08/30 15:34:16.862, 77.08 W, 1755 MHz
2023/08/30 15:34:16.865, 77.08 W, 1755 MHz
2023/08/30 15:34:16.872, 77.08 W, 1755 MHz
2023/08/30 15:34:16.875, 77.08 W, 1755 MHz
2023/08/30 15:34:16.878, 77.08 W, 1755 MHz
2023/08/30 15:34:16.881, 77.08 W, 1755 MHz
2023/08/30 15:34:16.885, 77.08 W, 1755 MHz
2023/08/30 15:34:16.892, 77.08 W, 1755 MHz
2023/08/30 15:34:16.895, 77.08 W, 1755 MHz
2023/08/30 15:34:16.898, 77.08 W, 1755 MHz
2023/08/30 15:34:16.902, 77.08 W, 1755 MHz
2023/08/30 15:34:16.905, 77.08 W, 1755 MHz
2023/08/30 15:34:16.912, 77.08 W, 1755 MHz
2023/08/30 15:34:16.915, 77.08 W, 1755 MHz
2023/08/30 15:34:16.919, 77.08 W, 1755 MHz
2023/08/30 15:34:16.922, 77.68 W, 1755 MHz
2023/08/30 15:34:16.926, 77.68 W, 1755 MHz
2023/08/30 15:34:16.945, 77.68 W, 1755 MHz
2023/08/30 15:34:16.952, 77.68 W, 1755 MHz
2023/08/30 15:34:16.955, 77.68 W, 1755 MHz
2023/08/30 15:34:16.958, 77.68 W, 1755 MHz
2023/08/30 15:34:16.962, 77.68 W, 1755 MHz
2023/08/30 15:34:16.965, 77.68 W, 1755 MHz
2023/08/30 15:34:16.972, 77.68 W, 1755 MHz
2023/08/30 15:34:16.975, 77.68 W, 1755 MHz
2023/08/30 15:34:16.978, 77.68 W, 1755 MHz
2023/08/30 15:34:16.982, 77.68 W, 1755 MHz
2023/08/30 15:34:16.985, 77.68 W, 1755 MHz
2023/08/30 15:34:16.992, 77.68 W, 1755 MHz
2023/08/30 15:34:16.995, 77.68 W, 1755 MHz
2023/08/30 15:34:16.998, 77.68 W, 1755 MHz
2023/08/30 15:34:17.002, 77.68 W, 1755 MHz
2023/08/30 15:34:17.005, 77.68 W, 1755 MHz
2023/08/30 15:34:17.012, 77.68 W, 1755 MHz
2023/08/30 15:34:17.015, 77.68 W, 1755 MHz
2023/08/30 15:34:17.018, 77.68 W, 1755 MHz
2023/08/30 15:34:17.022, 77.19 W, 1755 MHz
2023/08/30 15:34:17.026, 77.19 W, 1755 MHz
2023/08/30 15:34:17.040, 77.19 W, 1755 MHz
2023/08/30 15:34:17.044, 77.19 W, 1755 MHz
2023/08/30 15:34:17.047, 77.19 W, 1755 MHz
2023/08/30 15:34:17.052, 77.19 W, 1755 MHz
2023/08/30 15:34:17.055, 77.19 W, 1755 MHz
2023/08/30 15:34:17.059, 77.19 W, 1755 MHz
2023/08/30 15:34:17.062, 77.19 W, 1755 MHz
2023/08/30 15:34:17.065, 77.19 W, 1755 MHz
2023/08/30 15:34:17.072, 77.19 W, 1755 MHz
2023/08/30 15:34:17.075, 77.19 W, 1755 MHz
2023/08/30 15:34:17.078, 77.19 W, 1755 MHz
2023/08/30 15:34:17.081, 77.19 W, 1755 MHz
2023/08/30 15:34:17.085, 77.19 W, 1755 MHz
2023/08/30 15:34:17.092, 77.19 W, 1755 MHz
2023/08/30 15:34:17.095, 77.19 W, 1755 MHz
2023/08/30 15:34:17.098, 77.19 W, 1755 MHz
2023/08/30 15:34:17.102, 77.19 W, 1755 MHz
2023/08/30 15:34:17.105, 77.19 W, 1755 MHz
2023/08/30 15:34:17.112, 77.19 W, 1755 MHz
2023/08/30 15:34:17.115, 77.19 W, 1755 MHz
2023/08/30 15:34:17.119, 77.19 W, 1755 MHz
2023/08/30 15:34:17.122, 77.68 W, 1755 MHz
2023/08/30 15:34:17.126, 77.68 W, 1755 MHz
2023/08/30 15:34:17.143, 77.68 W, 1755 MHz
2023/08/30 15:34:17.147, 77.68 W, 1755 MHz
2023/08/30 15:34:17.152, 77.68 W, 1755 MHz
2023/08/30 15:34:17.155, 77.68 W, 1755 MHz
2023/08/30 15:34:17.159, 77.68 W, 1755 MHz
2023/08/30 15:34:17.162, 77.68 W, 1755 MHz
2023/08/30 15:34:17.165, 77.68 W, 1755 MHz
2023/08/30 15:34:17.172, 77.68 W, 1755 MHz
2023/08/30 15:34:17.175, 77.68 W, 1755 MHz
2023/08/30 15:34:17.178, 77.68 W, 1755 MHz
2023/08/30 15:34:17.182, 77.68 W, 1755 MHz
2023/08/30 15:34:17.185, 77.68 W, 1755 MHz
2023/08/30 15:34:17.192, 77.68 W, 1755 MHz
2023/08/30 15:34:17.195, 77.68 W, 1755 MHz
2023/08/30 15:34:17.198, 77.68 W, 1755 MHz
2023/08/30 15:34:17.202, 77.68 W, 1755 MHz
2023/08/30 15:34:17.205, 77.68 W, 1755 MHz
2023/08/30 15:34:17.212, 77.68 W, 1755 MHz
2023/08/30 15:34:17.215, 77.68 W, 1755 MHz
2023/08/30 15:34:17.219, 77.68 W, 1755 MHz
2023/08/30 15:34:17.222, 77.67 W, 1755 MHz
2023/08/30 15:34:17.226, 77.67 W, 1755 MHz
2023/08/30 15:34:17.240, 77.67 W, 1755 MHz
2023/08/30 15:34:17.243, 77.67 W, 1755 MHz
2023/08/30 15:34:17.247, 77.67 W, 1755 MHz
2023/08/30 15:34:17.252, 77.67 W, 1755 MHz
2023/08/30 15:34:17.255, 77.67 W, 1755 MHz
2023/08/30 15:34:17.258, 77.67 W, 1755 MHz
2023/08/30 15:34:17.262, 77.67 W, 1755 MHz
2023/08/30 15:34:17.265, 77.67 W, 1755 MHz
2023/08/30 15:34:17.272, 77.67 W, 1755 MHz
2023/08/30 15:34:17.275, 77.67 W, 1755 MHz
2023/08/30 15:34:17.278, 77.67 W, 1755 MHz
2023/08/30 15:34:17.282, 77.67 W, 1755 MHz
2023/08/30 15:34:17.285, 77.67 W, 1755 MHz
2023/08/30 15:34:17.292, 77.67 W, 1755 MHz
2023/08/30 15:34:17.295, 77.67 W, 1755 MHz
2023/08/30 15:34:17.298, 77.67 W, 1755 MHz
2023/08/30 15:34:17.302, 77.67 W, 1755 MHz
2023/08/30 15:34:17.305, 77.67 W, 1755 MHz
2023/08/30 15:34:17.312, 77.67 W, 1755 MHz
2023/08/30 15:34:17.315, 77.67 W, 1755 MHz
2023/08/30 15:34:17.319, 77.67 W, 1755 MHz
2023/08/30 15:34:17.322, 77.67 W, 1755 MHz
2023/08/30 15:34:17.326, 77.67 W, 1755 MHz
2023/08/30 15:34:17.342, 77.67 W, 1755 MHz
2023/08/30 15:34:17.345, 77.67 W, 1755 MHz
2023/08/30 15:34:17.352, 77.67 W, 1755 MHz
2023/08/30 15:34:17.355, 77.67 W, 1755 MHz
2023/08/30 15:34:17.358, 77.67 W, 1755 MHz
2023/08/30 15:34:17.361, 77.67 W, 1755 MHz
2023/08/30 15:34:17.365, 77.67 W, 1755 MHz
2023/08/30 15:34:17.372, 77.67 W, 1755 MHz
2023/08/30 15:34:17.375, 77.67 W, 1755 MHz
2023/08/30 15:34:17.378, 77.67 W, 1755 MHz
2023/08/30 15:34:17.381, 77.67 W, 1755 MHz
2023/08/30 15:34:17.385, 77.67 W, 1755 MHz
2023/08/30 15:34:17.392, 77.67 W, 1755 MHz
2023/08/30 15:34:17.395, 77.67 W, 1755 MHz
2023/08/30 15:34:17.398, 77.67 W, 1755 MHz
2023/08/30 15:34:17.402, 77.67 W, 1755 MHz
2023/08/30 15:34:17.405, 77.67 W, 1755 MHz
2023/08/30 15:34:17.412, 77.67 W, 1755 MHz
2023/08/30 15:34:17.415, 77.67 W, 1755 MHz
2023/08/30 15:34:17.419, 77.67 W, 1755 MHz
2023/08/30 15:34:17.422, 77.67 W, 1755 MHz
2023/08/30 15:34:17.426, 77.67 W, 1755 MHz
2023/08/30 15:34:17.440, 77.67 W, 1755 MHz
2023/08/30 15:34:17.444, 77.67 W, 1755 MHz
2023/08/30 15:34:17.447, 77.67 W, 1755 MHz
2023/08/30 15:34:17.452, 77.67 W, 1755 MHz
2023/08/30 15:34:17.456, 77.67 W, 1755 MHz
2023/08/30 15:34:17.459, 77.67 W, 1755 MHz
2023/08/30 15:34:17.463, 77.67 W, 1755 MHz
2023/08/30 15:34:17.466, 77.67 W, 1755 MHz
2023/08/30 15:34:17.472, 77.67 W, 1755 MHz
2023/08/30 15:34:17.475, 77.67 W, 1755 MHz
2023/08/30 15:34:17.478, 77.67 W, 1755 MHz
2023/08/30 15:34:17.481, 77.67 W, 1755 MHz
2023/08/30 15:34:17.485, 77.67 W, 1755 MHz
2023/08/30 15:34:17.492, 77.67 W, 1755 MHz
2023/08/30 15:34:17.495, 77.67 W, 1755 MHz
2023/08/30 15:34:17.498, 77.67 W, 1755 MHz
2023/08/30 15:34:17.502, 77.67 W, 1755 MHz
2023/08/30 15:34:17.505, 77.67 W, 1755 MHz
2023/08/30 15:34:17.512, 77.67 W, 1755 MHz
2023/08/30 15:34:17.515, 77.67 W, 1755 MHz
2023/08/30 15:34:17.518, 77.67 W, 1755 MHz
2023/08/30 15:34:17.522, 77.67 W, 1755 MHz
2023/08/30 15:34:17.526, 77.67 W, 1755 MHz
2023/08/30 15:34:17.542, 77.67 W, 1755 MHz
2023/08/30 15:34:17.546, 77.67 W, 1755 MHz
2023/08/30 15:34:17.552, 77.67 W, 1755 MHz
2023/08/30 15:34:17.555, 77.67 W, 1755 MHz
2023/08/30 15:34:17.558, 77.67 W, 1755 MHz
2023/08/30 15:34:17.562, 77.67 W, 1755 MHz
2023/08/30 15:34:17.565, 77.67 W, 1755 MHz
2023/08/30 15:34:17.572, 77.67 W, 1755 MHz
2023/08/30 15:34:17.575, 77.67 W, 1755 MHz
2023/08/30 15:34:17.578, 77.67 W, 1755 MHz
2023/08/30 15:34:17.582, 77.67 W, 1755 MHz
2023/08/30 15:34:17.585, 77.67 W, 1755 MHz
2023/08/30 15:34:17.592, 77.67 W, 1755 MHz
2023/08/30 15:34:17.595, 77.67 W, 1755 MHz
2023/08/30 15:34:17.598, 77.67 W, 1755 MHz
2023/08/30 15:34:17.602, 77.67 W, 1755 MHz
2023/08/30 15:34:17.605, 77.67 W, 1755 MHz
2023/08/30 15:34:17.612, 77.67 W, 1755 MHz
2023/08/30 15:34:17.615, 77.67 W, 1755 MHz
2023/08/30 15:34:17.619, 77.67 W, 1755 MHz
2023/08/30 15:34:17.622, 77.57 W, 1755 MHz
2023/08/30 15:34:17.626, 77.57 W, 1755 MHz
2023/08/30 15:34:17.640, 77.57 W, 1755 MHz
2023/08/30 15:34:17.643, 77.57 W, 1755 MHz
2023/08/30 15:34:17.647, 77.57 W, 1755 MHz
2023/08/30 15:34:17.652, 77.57 W, 1755 MHz
2023/08/30 15:34:17.655, 77.57 W, 1755 MHz
2023/08/30 15:34:17.659, 77.57 W, 1755 MHz
2023/08/30 15:34:17.662, 77.57 W, 1755 MHz
2023/08/30 15:34:17.665, 77.57 W, 1755 MHz
2023/08/30 15:34:17.672, 77.57 W, 1755 MHz
2023/08/30 15:34:17.675, 77.57 W, 1755 MHz
2023/08/30 15:34:17.678, 77.57 W, 1755 MHz
2023/08/30 15:34:17.682, 77.57 W, 1755 MHz
2023/08/30 15:34:17.685, 77.57 W, 1755 MHz
2023/08/30 15:34:17.692, 77.57 W, 1755 MHz
2023/08/30 15:34:17.695, 77.57 W, 1755 MHz
2023/08/30 15:34:17.698, 77.57 W, 1755 MHz
2023/08/30 15:34:17.702, 77.57 W, 1755 MHz
2023/08/30 15:34:17.705, 77.57 W, 1755 MHz
2023/08/30 15:34:17.712, 77.57 W, 1755 MHz
2023/08/30 15:34:17.715, 77.57 W, 1755 MHz
2023/08/30 15:34:17.718, 77.57 W, 1755 MHz
2023/08/30 15:34:17.722, 77.57 W, 1755 MHz
2023/08/30 15:34:17.726, 77.57 W, 1755 MHz
2023/08/30 15:34:17.743, 77.57 W, 1755 MHz
2023/08/30 15:34:17.746, 77.57 W, 1755 MHz
2023/08/30 15:34:17.752, 77.57 W, 1755 MHz
2023/08/30 15:34:17.755, 77.57 W, 1755 MHz
2023/08/30 15:34:17.758, 77.57 W, 1755 MHz
2023/08/30 15:34:17.762, 77.57 W, 1755 MHz
2023/08/30 15:34:17.765, 77.57 W, 1755 MHz
2023/08/30 15:34:17.772, 77.57 W, 1755 MHz
2023/08/30 15:34:17.775, 77.57 W, 1755 MHz
2023/08/30 15:34:17.778, 77.57 W, 1755 MHz
2023/08/30 15:34:17.782, 77.57 W, 1755 MHz
2023/08/30 15:34:17.785, 77.57 W, 1755 MHz
2023/08/30 15:34:17.792, 77.57 W, 1755 MHz
2023/08/30 15:34:17.795, 77.57 W, 1755 MHz
2023/08/30 15:34:17.798, 77.57 W, 1755 MHz
2023/08/30 15:34:17.802, 77.57 W, 1755 MHz
2023/08/30 15:34:17.805, 77.57 W, 1755 MHz
2023/08/30 15:34:17.812, 77.57 W, 1755 MHz
2023/08/30 15:34:17.815, 77.57 W, 1755 MHz
2023/08/30 15:34:17.818, 77.57 W, 1755 MHz
2023/08/30 15:34:17.822, 77.68 W, 1755 MHz
2023/08/30 15:34:17.826, 77.68 W, 1755 MHz
2023/08/30 15:34:17.840, 77.68 W, 1755 MHz
2023/08/30 15:34:17.843, 77.68 W, 1755 MHz
2023/08/30 15:34:17.847, 77.68 W, 1755 MHz
2023/08/30 15:34:17.852, 77.68 W, 1755 MHz
2023/08/30 15:34:17.856, 77.68 W, 1755 MHz
2023/08/30 15:34:17.859, 77.68 W, 1755 MHz
2023/08/30 15:34:17.862, 77.68 W, 1755 MHz
2023/08/30 15:34:17.866, 77.68 W, 1755 MHz
2023/08/30 15:34:17.872, 77.68 W, 1755 MHz
2023/08/30 15:34:17.875, 77.68 W, 1755 MHz
2023/08/30 15:34:17.878, 77.68 W, 1755 MHz
2023/08/30 15:34:17.882, 77.68 W, 1755 MHz
2023/08/30 15:34:17.885, 77.68 W, 1755 MHz
2023/08/30 15:34:17.892, 77.68 W, 1755 MHz
2023/08/30 15:34:17.895, 77.68 W, 1755 MHz
2023/08/30 15:34:17.898, 77.68 W, 1755 MHz
2023/08/30 15:34:17.902, 77.68 W, 1755 MHz
2023/08/30 15:34:17.905, 77.68 W, 1755 MHz
2023/08/30 15:34:17.912, 77.68 W, 1755 MHz
2023/08/30 15:34:17.915, 77.68 W, 1755 MHz
2023/08/30 15:34:17.919, 77.68 W, 1755 MHz
2023/08/30 15:34:17.922, 77.68 W, 1755 MHz
2023/08/30 15:34:17.926, 77.68 W, 1755 MHz
2023/08/30 15:34:17.942, 77.68 W, 1755 MHz
2023/08/30 15:34:17.946, 77.68 W, 1755 MHz
2023/08/30 15:34:17.952, 77.68 W, 1755 MHz
2023/08/30 15:34:17.955, 77.68 W, 1755 MHz
2023/08/30 15:34:17.958, 77.68 W, 1755 MHz
2023/08/30 15:34:17.961, 77.68 W, 1755 MHz
2023/08/30 15:34:17.965, 77.68 W, 1755 MHz
2023/08/30 15:34:17.972, 77.68 W, 1755 MHz
2023/08/30 15:34:17.975, 77.68 W, 1755 MHz
2023/08/30 15:34:17.978, 77.68 W, 1755 MHz
2023/08/30 15:34:17.982, 77.68 W, 1755 MHz
2023/08/30 15:34:17.985, 77.68 W, 1755 MHz
2023/08/30 15:34:17.992, 77.68 W, 1755 MHz
2023/08/30 15:34:17.995, 77.68 W, 1755 MHz
2023/08/30 15:34:17.998, 77.68 W, 1755 MHz
2023/08/30 15:34:18.002, 77.68 W, 1755 MHz
2023/08/30 15:34:18.005, 77.68 W, 1755 MHz
2023/08/30 15:34:18.012, 77.68 W, 1755 MHz
2023/08/30 15:34:18.015, 77.68 W, 1755 MHz
2023/08/30 15:34:18.018, 77.68 W, 1755 MHz
2023/08/30 15:34:18.022, 77.18 W, 1755 MHz
2023/08/30 15:34:18.026, 77.18 W, 1755 MHz
2023/08/30 15:34:18.040, 77.18 W, 1755 MHz
2023/08/30 15:34:18.044, 77.18 W, 1755 MHz
2023/08/30 15:34:18.047, 77.18 W, 1755 MHz
2023/08/30 15:34:18.052, 77.18 W, 1755 MHz
2023/08/30 15:34:18.055, 77.18 W, 1755 MHz
2023/08/30 15:34:18.059, 77.18 W, 1755 MHz
2023/08/30 15:34:18.062, 77.18 W, 1755 MHz
2023/08/30 15:34:18.065, 77.18 W, 1755 MHz
2023/08/30 15:34:18.072, 77.18 W, 1755 MHz
2023/08/30 15:34:18.075, 77.18 W, 1755 MHz
2023/08/30 15:34:18.078, 77.18 W, 1755 MHz
2023/08/30 15:34:18.082, 77.18 W, 1755 MHz
2023/08/30 15:34:18.085, 77.18 W, 1755 MHz
2023/08/30 15:34:18.092, 77.18 W, 1755 MHz
2023/08/30 15:34:18.095, 77.18 W, 1755 MHz
2023/08/30 15:34:18.098, 77.18 W, 1755 MHz
2023/08/30 15:34:18.102, 77.18 W, 1755 MHz
2023/08/30 15:34:18.105, 77.18 W, 1755 MHz
2023/08/30 15:34:18.112, 77.18 W, 1755 MHz
2023/08/30 15:34:18.115, 77.18 W, 1755 MHz
2023/08/30 15:34:18.119, 77.18 W, 1755 MHz
2023/08/30 15:34:18.122, 77.67 W, 1755 MHz
2023/08/30 15:34:18.126, 77.67 W, 1755 MHz
2023/08/30 15:34:18.144, 77.67 W, 1755 MHz
2023/08/30 15:34:18.148, 77.67 W, 1755 MHz
2023/08/30 15:34:18.153, 77.67 W, 1755 MHz
2023/08/30 15:34:18.156, 77.67 W, 1755 MHz
2023/08/30 15:34:18.160, 77.67 W, 1755 MHz
2023/08/30 15:34:18.163, 77.67 W, 1755 MHz
2023/08/30 15:34:18.166, 77.67 W, 1755 MHz
2023/08/30 15:34:18.172, 77.67 W, 1755 MHz
2023/08/30 15:34:18.175, 77.67 W, 1755 MHz
2023/08/30 15:34:18.178, 77.67 W, 1755 MHz
2023/08/30 15:34:18.182, 77.67 W, 1755 MHz
2023/08/30 15:34:18.185, 77.67 W, 1755 MHz
2023/08/30 15:34:18.192, 77.67 W, 1755 MHz
2023/08/30 15:34:18.195, 77.67 W, 1755 MHz
2023/08/30 15:34:18.198, 77.67 W, 1755 MHz
2023/08/30 15:34:18.202, 77.67 W, 1755 MHz
2023/08/30 15:34:18.205, 77.67 W, 1755 MHz
2023/08/30 15:34:18.212, 77.67 W, 1755 MHz
2023/08/30 15:34:18.215, 77.67 W, 1755 MHz
2023/08/30 15:34:18.219, 77.67 W, 1755 MHz
2023/08/30 15:34:18.222, 77.67 W, 1755 MHz
2023/08/30 15:34:18.226, 77.67 W, 1755 MHz
2023/08/30 15:34:18.240, 77.67 W, 1755 MHz
2023/08/30 15:34:18.244, 77.67 W, 1755 MHz
2023/08/30 15:34:18.247, 77.67 W, 1755 MHz
2023/08/30 15:34:18.252, 77.67 W, 1755 MHz
2023/08/30 15:34:18.256, 77.67 W, 1755 MHz
2023/08/30 15:34:18.259, 77.67 W, 1755 MHz
2023/08/30 15:34:18.262, 77.67 W, 1755 MHz
2023/08/30 15:34:18.266, 77.67 W, 1755 MHz
2023/08/30 15:34:18.272, 77.67 W, 1755 MHz
2023/08/30 15:34:18.275, 77.67 W, 1755 MHz
2023/08/30 15:34:18.278, 77.67 W, 1755 MHz
2023/08/30 15:34:18.281, 77.67 W, 1755 MHz
2023/08/30 15:34:18.285, 77.67 W, 1755 MHz
2023/08/30 15:34:18.292, 77.67 W, 1755 MHz
2023/08/30 15:34:18.295, 77.67 W, 1755 MHz
2023/08/30 15:34:18.298, 77.67 W, 1755 MHz
2023/08/30 15:34:18.302, 77.67 W, 1755 MHz
2023/08/30 15:34:18.305, 77.67 W, 1755 MHz
2023/08/30 15:34:18.312, 77.67 W, 1755 MHz
2023/08/30 15:34:18.315, 77.67 W, 1755 MHz
2023/08/30 15:34:18.318, 77.67 W, 1755 MHz
2023/08/30 15:34:18.322, 77.68 W, 1755 MHz
2023/08/30 15:34:18.326, 77.68 W, 1755 MHz
2023/08/30 15:34:18.343, 77.68 W, 1755 MHz
2023/08/30 15:34:18.346, 77.68 W, 1755 MHz
2023/08/30 15:34:18.352, 77.68 W, 1755 MHz
2023/08/30 15:34:18.355, 77.68 W, 1755 MHz
2023/08/30 15:34:18.358, 77.68 W, 1755 MHz
2023/08/30 15:34:18.362, 77.68 W, 1755 MHz
2023/08/30 15:34:18.365, 77.68 W, 1755 MHz
2023/08/30 15:34:18.372, 77.68 W, 1755 MHz
2023/08/30 15:34:18.375, 77.68 W, 1755 MHz
2023/08/30 15:34:18.378, 77.68 W, 1755 MHz
2023/08/30 15:34:18.382, 77.68 W, 1755 MHz
2023/08/30 15:34:18.385, 77.68 W, 1755 MHz
2023/08/30 15:34:18.392, 77.68 W, 1755 MHz
2023/08/30 15:34:18.395, 77.68 W, 1755 MHz
2023/08/30 15:34:18.398, 77.68 W, 1755 MHz
2023/08/30 15:34:18.402, 77.68 W, 1755 MHz
2023/08/30 15:34:18.405, 77.68 W, 1755 MHz
2023/08/30 15:34:18.412, 77.68 W, 1755 MHz
2023/08/30 15:34:18.415, 77.68 W, 1755 MHz
2023/08/30 15:34:18.418, 77.68 W, 1755 MHz
2023/08/30 15:34:18.422, 77.68 W, 1755 MHz
2023/08/30 15:34:18.426, 77.68 W, 1755 MHz
2023/08/30 15:34:18.440, 77.68 W, 1755 MHz
2023/08/30 15:34:18.443, 77.68 W, 1755 MHz
2023/08/30 15:34:18.447, 77.68 W, 1755 MHz
2023/08/30 15:34:18.452, 77.68 W, 1755 MHz
2023/08/30 15:34:18.455, 77.68 W, 1755 MHz
2023/08/30 15:34:18.459, 77.68 W, 1755 MHz
2023/08/30 15:34:18.462, 77.68 W, 1755 MHz
2023/08/30 15:34:18.466, 77.68 W, 1755 MHz
2023/08/30 15:34:18.472, 77.68 W, 1755 MHz
2023/08/30 15:34:18.475, 77.68 W, 1755 MHz
2023/08/30 15:34:18.478, 77.68 W, 1755 MHz
2023/08/30 15:34:18.482, 77.68 W, 1755 MHz
2023/08/30 15:34:18.485, 77.68 W, 1755 MHz
2023/08/30 15:34:18.492, 77.68 W, 1755 MHz
2023/08/30 15:34:18.495, 77.68 W, 1755 MHz
2023/08/30 15:34:18.498, 77.68 W, 1755 MHz
2023/08/30 15:34:18.502, 77.68 W, 1755 MHz
2023/08/30 15:34:18.505, 77.68 W, 1755 MHz
2023/08/30 15:34:18.512, 77.68 W, 1755 MHz
2023/08/30 15:34:18.515, 77.68 W, 1755 MHz
2023/08/30 15:34:18.518, 77.68 W, 1755 MHz
2023/08/30 15:34:18.522, 77.57 W, 1755 MHz
2023/08/30 15:34:18.526, 77.57 W, 1755 MHz
2023/08/30 15:34:18.542, 77.57 W, 1755 MHz
2023/08/30 15:34:18.545, 77.57 W, 1755 MHz
2023/08/30 15:34:18.552, 77.57 W, 1755 MHz
2023/08/30 15:34:18.555, 77.57 W, 1755 MHz
2023/08/30 15:34:18.558, 77.57 W, 1755 MHz
2023/08/30 15:34:18.562, 77.57 W, 1755 MHz
2023/08/30 15:34:18.565, 77.57 W, 1755 MHz
